	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn	churn_pred_prob
39	1566	5	5	4	10	14	0,3116728852	0,9478003932	353	767,464716618	0	29	990	0	2	0	0	207	0,6856846545	134	65	7	0	5,0926508762	0,4023171509	0	2	6	15	8	41	1,4231903533	1,5465243097	2,7755585332	0,9923318304	0	5,0011195263	1,4763409712	0	0,3555311038	4,9809480778	0	12	3	0	528	0	2,5719238382	-2,5719238382	57,4525249671	1	32,0039943813	266867	0	0	0	0	19,4841272315	139512	9,9175832162	82109	3,5763407357	30016	7,0757178073	59386	0,4511031156	0,5343735994	7,6863336152	0,0539051059	3,6252611895	0	0,8325838064	0,9574682418	4,6755856712	0	0	0	0,0009026602	0,0003731469	9,73405994257e-05	0,0004138623	890	0	0,35
40	1700	0	0	10	0	10	0,048838415	0,4571771771	421	444,786055144	0	37	1204	0	2	0	553	0	0	233	147	29	4,9689740947	12,2160727999	0	0	0	4	27	8	12	3,1411183042	0	0	0	0	5,6891087887	1,6511778838	2	1,6620550254	3,5980313695	0,1948081384	131	2	0	0	0,1276437512	6,5534794057	-6,4258356545	88,9743254077	0	113,206185301	943978	40,2836224802	364625	34,6344961053	296538	0	0	10,2848215104	85149	3,3011672668	27706	18,0749167211	151703	0,1274056782	0,4807920243	0	1,1593862361	0,6338497865	3,1032678075	1,4466191347	0	0,2514844689	0	0	3,95605466744e-05	0,0001964424	0,0001045262	0,0004976923	0	2858	0	0,3366666667
41	5170	0	5	3	5	8	0	1	175	950,310080358	5,6127372395	39	201	0	2	0	292	3179	3,093610767	84	18	0	0,9753936428	2,8878241397	0	0	8	1	27	3	0	7,4101277403	0	0	3,2014297059	0	4,1831887363	0,1581796003	0	10,6365385443	0	0	79	2	18	0	0	2,959334912	-2,959334912	144,865808947	4	70,6488402646	545154	35,9142249692	300510	0	0	0	0	0	0	0	0	4,3677048917	34343	0,3192344125	0,9043670332	0,8078879442	1,5240789091	0	0,4656212903	2,6812178436	0,4178568531	0	0,003032458	0	0	0	0,0328605029	0	0,0007874135	1400	1	0,8166666667
42	3771	0	1	0	1	1	0,5343146374	0,9991466129	723	452,275203961	5,722659269	20	3030	0	0	0	756	0	0,4103108122	129	9	0	0	3,2555049075	0	7	0	0	4	0	62	0,8932018727	0	19,9165330314	2,2558611256	6,827212177	7,1246953578	0,4691544663	0	1,6134122636	0	0,4740356443	202	3	4	25	1,6429117584	3,5415513134	-1,898639555	0	2	68,1298440379	525717	0	0	0	0	1,1997973263	10863	0	0	0	0	16,5965736847	130501	1	1	0	0	1,8155561498	1,4774387983	0,7377785517	0	0	0	0,0008207084	0,0002074648	0,0003147819	0,0011983103	0,0037682472	0	1324	1	0,6866666667
43	2260	4	0	3	4	7	1	1	111	246,768094683	12,6083339201	68	170	0	0	0	322	831	1,7852008282	49	46	3	0	8,4998324889	5,6477367322	11	7	0	32	20	10	3,1295009143	7,4378105383	0	3,0114208358	0	0	1,8753104641	16	0	0	1,0421690441	146	0	0	0	0	0,0827569669	-0,0827569669	663,22643527	0	0	0	23,5109050733	212808	0	0	0	0	0	0	6,8967127372	57884	0	0	0	1	0,4416927629	0	0	0,506327582	0	0	0,3775435476	0	0	0	0,0001136115	0	0,0002787951	0,0004148839	1784	0	0,2
44	3075	0	2	10	2	12	0,5103445648	0,946311977	0	1447,79467461	0	49	295	0	2	0	448	1801	2,2156280115	191	20	3	2,6620417945	16,7677262265	5,5112783747	22	7	0	163	24	45	6,5585510002	0	3,4596994107	27,2565131158	0	0,4628772561	0	108	4,0981683999	0,3154479589	0	66	5	0	718	0	3,8813344862	-3,8813344862	0	1	39,5691402265	305331	0	0	11,928964368	105312	18,5877043224	168303	0	0	1,4815693806	10525	33,6343938554	264472	1	0,1265724314	0,5245248791	3,8972798401	1,0990524459	0,7739321487	1,0437051923	0,4772612314	4,8690958081	0,0018512936	0,0043426149	0,0002898615	0	0	0	0	1818	0	0,6166666667
45	327	0	16	0	16	16	0	0,5039245555	228	743,477822924	15,462310309	61	1711	0	0	4	0	810	1,4853224436	104	40	5	1,8257634346	5,8351282622	5,9927627829	6	10	3	19	15	0	10,2746858625	0	2,880001408	1,1491223077	3,3511729653	1,4305213511	1,915336869	5	0	0	0,5019495296	108	3	28	344	0,3085787072	2,3734816718	-2,0649029645	0	0	15,1032452815	125939	0	0	0	0	2,5294184614	18111	0	0	0	0	76,6180308751	643059	0,2936399244	0	0	0	2,5345772267	1,5233046582	0	0	0,2169694943	0,000452659	0	0	0,0004259019	0,0001696171	8,3253383934e-05	3,5829690556e-05	1807,40362943	0	0,2466666667
46	5010	2	0	1	2	3	0	1	2095	422,517534047	0	39	526	0	2	0	349	3520	0,8630750066	346	164	3	0	20,2211374606	5,7116548102	5	6	0	47	19	3	0	3,1038574843	4,7236442874	2,3535087324	3,6166354277	0	0	0	1,8155106515	3,1703637064	0,3908713231	832	11	10	439	4,2959710252	0	4,2959710252	916,579977722	0	0	0	35,9343984861	300679	0	0	0	0	2,9572513765	22593	9,0721958619	64450	54,5786663556	429159	0,3528906716	0	12,0609132959	7,7984906824	1,349124405	0,3402419588	0	0,7297130837	1,7654260283	0	0	0,0002334155	0	0	0,000285693	0	574	0	0,5633333333
47	1918	5	4	0	9	9	0,2802072376	0,0560207896	0	377,480409597	2,8249412953	55	2268	1	0	1	2306	3232	0	99	87	16	0	0	1,355667574	3	0	6	0	12	42	0,8071966797	2,5871614704	16,9945359268	3,0160947472	0,3492424464	3,0717750177	0,6017423808	72	4,7911791629	3,355086105	1,6197721648	115	8	3	185	0	4,3618165622	-4,3618165622	106,08943233	2	0	0	15,2176863744	137742	0	0	0	0	0,2863092	2370	0	0	0,8424871778	7071	0,1715395563	0	0	0	0	0,9964196239	0,5926849947	0	0,4286744298	0	0,0005005894	0	0,0001975304	0,0002651189	0	0,000837083	1082,26723696	0	0,3566666667
48	3361	0	2	5	2	7	1	0,9936343537	1197	0	1,9462240945	33	1402	0	1	0	793	246	0	41	40	6	3,0563681275	1,9288285843	6,287927239	0	7	0	0	0	19	0,0067848857	29,3518569322	4,686487081	6,6041184427	3,7824885266	0,4284164237	0,1214224286	143	9,7246617695	0,558771565	0,4559388924	206	3	5	1325	0,1083326148	1,0407302461	-0,9323976313	492,183112667	1	82,8369320337	639203	0	0	46,1011673602	406996	0	0	0	0	33,1058682851	235190	51,5552758721	405386	0,1062306659	1	1,4420805423	1,6319516188	1,1749746339	1,3817597124	0	1,6638763028	1,3023290994	0,0036587029	0,0022752732	0,0001088146	0	0,0020177394	0,0034329658	0,0054215795	480	1	0,7766666667
49	4006	0	2	0	2	2	1	0	0	0	0,6434900552	34	876	0	2	1	402	0	1,9144508101	211	109	16	3,1469472518	0	0	6	1	7	43	16	0	0	2,2059865101	10,0711974919	2,5664130216	5,1473567948	0,4738765548	1,0318273174	68	0	2,0203714141	0	56	3	1	394	3,737336283	1,7071002553	2,0302360278	747,2860552	1	0	0	31,3518763646	262335	65,8155865844	581041	0	0	0	0	0	0	12,0213195126	94525	0,1809243043	0,9392539873	4,9141569424	0	0	1,1158122994	0	1,8965745079	0	0	0	4,80185192972e-05	0,0007927057	0,000660359	0,0049955888	0,0018949747	1006	1	0,7133333333
50	4446	0	0	0	0	0	0,7673461762	0,0316118945	0	0	1,9725324312	25	911	1	2	0	504	0	0	47	11	2	3,2318608406	9,4859422425	0,8452264292	3	0	3	11	3	69	3,2243478988	0	1,9266439192	5,3669117767	4,7078107154	11,8189951238	0	9	2,4921926096	1,8398577153	1,430893704	123	0	0	0	6,8274256398	3,8096560887	3,0177695511	39,5995734824	4	0	0	0	0	4,3115135881	38063	0	0	32,2578940385	246453	44,827158589	318461	32,117176913	252541	0,3005739635	0,8641963085	2,0287214663	0	0	2,7679227519	3,6486734382	0	0,2695310663	0	0,000342371	0,0002527788	0	0,0007535702	0,0008587438	0	1372	1	0,63
51	4576	0	0	9	0	9	0,7986432801	1	1122	0	0	27	176	1	0	2	0	1616	1,0311888996	10	7	1	7,983357461	0	0	0	14	0	1	0	69	2,1472014519	1,9732492493	6,5832786268	0	0,0587381355	1,8953115155	0,5300054471	23	1,5810231527	0,8413370963	0,5960711112	127	1	3	654	3,6867538327	0	3,6867538327	0	0	40,6143992628	313397	33,0586113833	276616	47,107702172	415882	0	0	10,1436167875	77498	9,4000294285	66779	24,7895385369	194923	0	0	3,9256684267	0,4290399818	1,690465626	7,2350728485	0	4,249188104	5,8879167578	0	0	0	0,0002683229	0,0012271877	0	0	284	1	0,7033333333
52	5200	0	10	6	10	16	0,9234136286	0,8399630026	1509	0	0,868764479	39	1559	0	0	1	0	0	1,1880845721	110	61	11	8,1311591818	4,6487237722	0	4	0	0	0	0	0	4,6362634806	0	6,7727892736	1,2287142874	4,0108678861	4,8635142725	0,3946827087	43	2,6854637824	0,5531379202	1,4635405108	119	4	6	1101	18,562484969	0	18,562484969	6,2244005971	8	14,173570215	109368	153,984082616	1288455	0	0	2,263341184	20493	68,7971241339	525617	0	0	0	0	1	0	0	0	1,5706932522	0	1,9562093828	1,4163543164	10,4336761319	0	0,0018433405	0	0	0,0023883939	0,0012604572	0,0039398513	2550	1	0,6866666667
53	2015	1	9	2	10	12	1	0,9951224749	818	590,49357341	41,8137807985	31	43	0	0	0	482	2015	1,3601798678	3	0	0	2,2041641881	0	5,9567818175	4	0	11	4	52	70	0,2596338599	0	2,1215551559	0,5046161307	0,1538044028	0	2,154799566	22	2,4317628257	1,8467434071	0	209	2	8	928	5,121146291	0	5,121146291	285,538710181	10	0	0	29,0815707817	263230	40,6018346719	347630	4,2084091276	30133	0	0	6,1215145836	51378	0	0	1	0	0	0	0,2167919455	0,9992603103	0	0	1,6434444815	8,62832196533e-06	0	0	0	0	0,0005791126	0,0007064046	1434	0	0,2866666667
54	4495	0	6	4	6	10	1	0,8544049311	728	608,688518702	3,4603857853	55	848	0	0	0	486	510	0,5319334807	242	98	13	14,2237331927	1,2784400849	0	6	12	1	5	0	24	5,1563159446	0	1,7439963236	0	0	1,8659503312	0	23	1,573863061	0	0	55	5	0	0	0	7,095620417	-7,095620417	610,830125399	3	0	0	0	0	72,6591482564	641458	2,2190080446	20092	0	0	15,371892854	109205	0	0	1	0	0,7207213188	1,2040833712	4,319567227	0	0	0	7,5218845593	0	0,0013654958	0,0002913743	0,0001232347	0	0,0047493469	0	814	0	0,63
55	4869	0	10	4	10	14	0,6204735179	0	0	0	0	43	174	0	0	0	1909	2169	1,8601281075	134	29	2	11,5353643202	15,2603741565	0	0	10	7	22	4	0	1,9191770281	6,3414629938	0	3,7276698125	3,8355746807	2,540481939	0,6979623856	0	7,3002593021	4,3906677955	1,716476413	92	1	0	803	2,7607669656	0	2,7607669656	0	0	0	0	0	0	27,1194948756	239419	0	0	0,9452189413	7221	8,5370128701	60648	0	0	0,6888023872	0,4634871486	0	0,1862262069	0,3434826377	0	0	1,4132527832	0	0,0101221436	0,0005837375	9,88011614182e-05	0,0001793257	0,0005974373	0,0057480626	0,0052979806	474	1	0,7933333333
56	2660	2	3	9	5	14	1	0,7286788215	0	1065,39402081	1,0636015342	33	169	0	4	2	0	940	0,7980780086	105	42	7	0	2,2288408372	8,7203292584	7	5	3	0	51	0	0	0,8344875228	4,9723142266	0	1,5879253112	0	0,6240927403	36	0	0	0	173	2	0	153	0	5,2074111919	-5,2074111919	0	0	55,3163254098	426843	9,1816773999	76827	16,8751618873	148979	4,1506145604	37582	15,7560870885	120378	0	0	17,5523350988	138016	0,4931139056	0,5723378444	0	0	0,4690563771	0	0	0	0,6131646199	0,0024304995	0	0	9,44074560423e-05	0	0,0018085932	0,016814286	543,737097899	1	0,81
57	3031	0	3	0	3	3	1	0	432	0	0	56	183	0	2	9	267	1617	0,1622151048	94	80	10	0	19,9605111629	2,8323178852	0	8	1	11	0	87	0,3536990048	0	5,6508999002	0	0	1,5521372603	0,3468971936	56	0	0	0	335	0	12	0	0	0	0	0	0	0	0	0	0	46,5307091319	410788	0	0	1,5138184181	11565	13,08592303	92965	0	0	0,1612728869	1	0	0,5794904211	0,8887310795	0	3,1860008303	3,4150722804	0	0	0,0006547268	0	0,0004289096	0,0009595911	0,0035830111	0	652	1	0,6966666667
58	3732	2	0	0	2	2	0,6239140168	0,4344925439	59	2811,46048716	0	48	100	0	2	2	562	514	1,5787177884	54	25	3	0	1,7422423378	0	1	0	0	41	14	30	7,5749490718	2,5140589524	0,1083538187	0	0	2,3241792544	0	15	0	3,4141490508	0	122	6	0	0	0	1,9537235452	-1,9537235452	878,89627679	6	0	0	0	0	35,4116891143	312625	0	0	3,6157630548	27624	0	0	6,1911469869	48681	0	0,3879777266	0,5519795053	2,3559890866	3,3149967223	0	0	2,7910204809	6,9102674444	0,0015270681	0	0,0002498553	0,0002909071	0	0	0,0059056904	1082	1	0,7633333333
59	2301	2	0	14	2	16	0,9876123235	0,2790876477	0	539,95567723	19,4493005889	25	2359	0	1	3	0	0	0,3733888617	65	38	6	0	1,5726571227	9,9111207349	2	0	4	45	31	0	3,6609203324	2,2478671208	0,6190083928	1,9108206356	0	1,8233494513	0,9685672934	13	0	4,6698015728	0	189	4	7	2722	0	0	0	55,6256010852	0	46,2752806349	385869	38,6984705264	350277	0	0	0	0	3,8327097098	31731	0,7426025916	6232	0	0	0,159588886	0,2356014712	2,1861596819	0	0	0	0,7320418163	0,5991407556	0	0,0002854691	4,65185200445e-05	0,0008675876	0,0002041275	0	0	0,0004297702	1052	0	0,2466666667
60	2490	3	0	4	3	7	1	1	340	450,293753567	0	59	1350	1	3	1	29	0	0,9018665531	127	101	19	21,7852852534	0	0	0	1	2	33	9	43	4,9161092638	0	1,6608564221	1,4029414084	2,0400395701	2,8858240798	0	1	10,2345540405	2,5593749859	0	80	3	0	1253	12,9970344335	2,332062445	10,6649719885	0	0	0	0	16,5181313364	149513	127,418286783	1090949	2,2279977541	15953	0	0	0,9850738199	8267	0	0	0	0,4716896144	0	0,7724373234	0	1,3699899538	0	7,5870101934	0	0,0019033828	0,0009779685	0,0004386014	1,40857948627e-05	0	0	0,0004274171	1289,35617989	1	0,5166666667
61	2434	0	4	8	4	12	0,5558625131	0,6370723593	0	0	0,2566033388	36	246	1	1	3	827	375	1,5053993134	218	204	30	0	13,7476718701	6,8154945258	0	1	3	0	18	55	0	4,0746125608	0,5790014001	3,0385014473	0,8858813716	0,0846386358	1,540172447	108	4,3636734595	1,5784318458	0	165	0	0	881	2,324725706	4,3215899121	-1,9968642061	0	3	0	0	0	0	35,7010407197	305670	2,3590227593	16891	0	0	8,7624376119	73543	3,0384341104	25501	0,0207048392	0,6158104102	0,5956959495	0,0390456231	0	0	3,6671295306	1,9972467198	0	0,0002722436	7,76062579941e-05	0,0002466453	0	0	0	0	312	0	0,44
62	4488	6	24	0	30	30	0,7882756857	0,704827528	839	1166,01343692	3,7509228385	18	556	0	0	0	316	0	1,4187412628	41	38	3	1,4277776767	5,0915982234	0	15	0	0	0	0	0	1,9872660394	0	1,9577036655	6,8949398685	0	3,0706668849	1,2624269416	0	0	1,220058966	0	129	4	9	4112	0,3625512164	0	0,3625512164	0	0	14,6443199385	113001	166,365704265	1392058	0	0	0,1681760654	1522	5,04141169	38516	0,2843801872	2020	6,3989786862	50316	0,5803850627	0,7929905706	0,2662057112	4,8694280612	0	0	0,8415243653	0	3,7769359945	0	0,0001926187	0,000825991	0	9,52949004978e-05	0,0022127603	0	2868	1	0,6633333333
63	2886	4	0	8	4	12	0	0	111	0	0,9182379028	45	1941	0	2	0	0	512	0,9078176068	19	11	1	7,1255496906	0,6707544996	2,6317882524	0	2	4	15	36	47	1,8650310668	2,2826695295	0,0859494819	0	0,6209907254	0,8518643504	0,4391185597	0	0	0	0,962699154	185	1	3	258	3,6682218657	5,7006386458	-2,0324167802	384,840913055	1	27,9883732202	215969	53,9891740119	451752	0	0	1,6336024584	14791	0	0	0	0	13,1933749358	103741	1	1	1,0631643216	2,1718687611	0	1,0018808059	0	2,1651983383	0,0489311917	0,0014834128	0,0011204673	0,0003227915	0	0,0021474627	0,0004079687	0	574	0	0,71
64	3253	0	0	0	0	0	0,1528994223	0,3880721203	59	0	0,0879425982	33	1156	1	0	0	0	206	1,0365262259	52	4	0	0	7,3251810386	0	2	7	0	77	0	47	6,5518813903	0	0	8,6524041437	0	0	2,3664187282	27	0,9830012149	1,1599188264	0	237	2	0	120	4,5061864469	0	4,5061864469	0	1	0	0	10,0226398371	83864	0	0	0	0	0	0	0	0	18,8692652662	148371	0	0,337753742	1,7020022538	0	6,1069026348	0,0699540688	3,259380797	1,0385927648	3,8171796236	0	0	0,0011134355	0	0	0,0014579812	0,0057073848	728	1	0,74
65	1961	0	4	0	4	4	0,3298843292	0	0	143,434622762	0	53	2068	1	11	1	838	0	1,3572273725	162	160	0	34,6687235413	5,7339584311	0	9	0	0	0	73	22	2,3836792029	15,1669653029	0	8,1812942375	3,1354284695	0,7188055548	3,6663769123	54	1,233017202	2,2350211847	0,8085814411	241	5	0	905	1,0907406004	0	1,0907406004	0	6	23,9252842781	199502	89,6794865194	811730	38,8773766248	332866	3,2743647832	23445	0	0	0	0	6,1846177856	51907	0,2872397873	0,792134423	0,4147848813	0	0,7147543233	0	1,9562235368	0,473575605	1,5870340817	0,0001961851	0,0001221481	1,2598639963e-05	0,0002596576	0,0006887468	0	0,0005503792	516,938087426	0	0,4133333333
66	267	0	6	0	6	6	0,4240982678	0,7532609928	734	1067,82060222	0	64	1304	0	3	0	1119	81	0,549752543	1	0	0	0	11,4422923989	19,3763616853	1	0	0	56	91	18	2,1416481924	0,7361186544	1,8002559384	0	3,7871489495	0	2,7808576185	0	1,1525199175	0,3181460543	0,3161481548	148	1	17	0	0	0	0	0	3	41,7752268844	348345	0	0	0	0	2,5512303573	18267	13,737120409	113731	0	0	0	0	0,4145663139	0,9303401073	0,6056212637	0,3182608317	0	0	0,010525978	0,4099224885	3,2598880346	0,0006786981	0	0	0,0004478683	0,0006234366	0	0,0002957547	1795,666202	0	0,3933333333
67	4645	2	0	11	2	13	1	0,8029584942	465	734,605462473	1,5049715743	27	204	0	0	0	174	1835	0,8676123538	161	84	3	0	32,0098353668	0	0	0	1	0	26	0	0	3,0869596789	0	0	0	4,5602936655	0	33	0	1,0378013139	1,0403765528	0	2	0	0	0	0	0	1085,48023801	2	116,756889305	900943	32,7296437857	273864	0	0	3,6510408419	33058	0	0	28,8099123717	204671	0	0	0,9283879983	0,2440184231	0,2055385765	1,4615905025	1,0212507298	1,7004002346	0,1775362312	0	0	0,0022540184	0	9,44593350994e-05	0	0	0,0014594162	0	892	1	0,7533333333
68	1983	0	15	0	15	15	0,3100962853	0,079523879	128	0	2,777402033	24	518	2	8	3	0	1541	1,2145150894	87	65	4	3,7770481836	2,8421003662	0	7	15	1	0	17	36	11,0452829127	4,5424102219	2,9070232069	0	0	0	0	57	0,5384199201	0,6869114372	0	137	2	16	375	6,0345816879	4,3351088193	1,6994728686	582,702497888	0	9,8701325463	82302	6,1906701315	56034	82,8967343033	709757	0	0	20,4963116817	169691	1,6405308865	13769	10,064413726	84471	0,9170555261	0,2537881597	0,9269302598	0	2,466532577	0	2,4888910471	0,3458699203	4,2394995253	0,0001462782	0,0005204625	0	1,91025924544e-05	0,0001543837	0	0	480	0	0,5433333333
69	3062	10	5	2	15	17	0,1183580777	0	1096	561,102504931	0	78	175	0	1	0	0	1765	0,592352096	276	67	7	1,9443361259	2,0581580371	0	3	0	3	0	107	42	0	5,7275497807	0	0	5,1610916268	1,0455518035	1,3091197234	2	0,5998699837	0	1,2992672694	35	2	11	1192	5,6879316199	2,4626746164	3,2252570035	321,3300505	0	0	0	0	0	0	0	0	0	0,7512714941	5739	0	0	0	0	0	0	0,1135034665	2,0801516666	1,7223447106	0	3,8745696603	0,4301082709	0	0	0	0	0	0	0,0010072139	0	1216	1	0,4033333333
70	1596	9	1	0	10	10	0,1188521366	0,142962641	0	0	0	56	1340	1	1	0	0	585	1,7825598213	53	17	1	1,7953383145	9,0231437779	0	3	0	1	25	49	27	0	5,5911434498	0	4,1593095038	3,5944289015	4,6886097681	0,3788036351	2	0,7953337588	3,1594328791	1,3680265269	0	0	6	2353	4,9363409604	0	4,9363409604	0	1	112,417634844	937403	0	0	118,425389307	1013952	8,3292173922	59639	23,3509290766	193325	30,1548976582	253091	0	0	0	1	0,106463171	0,0570871277	0,1093666377	0,3211980007	0,4185726679	0	0	0	0,0004789622	0,0002819714	0,000362265	0	0,000835554	0,0005615275	1420,66005259	0	0,43
71	2576	0	1	0	1	1	0,2603274386	0	401	2039,28167834	0,2549736645	42	294	0	1	5	480	0	0,5741991693	53	10	1	5,2322488899	3,0229873941	0,3333797072	3	0	0	0	27	7	8,475868402	6,6832244741	3,8020506813	4,1298097931	0	0	0,3550857357	0	0	0	0,931837664	129	6	15	596	1,2856287851	0	1,2856287851	489,892549158	0	22,7198763893	175315	0	0	71,6115203715	632209	3,7118933269	33609	0	0	7,1275291127	50635	0	0	0	0,3767677565	1,9955920567	0	0	0,4291802343	0	0	0,5380757074	0	0	5,96715034511e-05	0	0	0,0051269965	0,0010326164	828,343035824	1	0,7733333333
72	3398	0	8	7	8	15	0	1	0	0	0,6639272115	29	685	0	4	1	0	0	0,2544284571	4	3	0	0	9,317532889	1,5771408078	0	0	0	42	9	38	0	6,8883873752	3,5288654897	3,6708011686	0	0	0,6417500989	0	0,6997615708	3,0682992048	2,0273188766	23	2	17	0	8,4281572752	3,737598576	4,6905586992	386,736760323	3	47,4322322304	366006	31,1944618282	261018	402,030737886	3549258	0	0	0	0	11,0531744948	78523	10,0593030165	79097	0,1602410249	0,720342218	0	0	4,7243389293	0,2120614111	0	0,784237191	0	0	0	0	0	0,0032398765	0,0022626875	0,0023028374	1784	1	0,6733333333
73	1453	3	0	2	3	5	1	1	253	678,215309333	2,8373421861	67	734	1	1	0	69	839	1,5872798496	447	234	1	8,1748263432	1,4632784512	0	12	1	0	25	54	50	3,8379520084	0,9011449771	0	4,2974075222	0	0,0192230371	0,5548928117	0	0,0111270545	0	0,7482585276	145	3	0	359	0	1,3073484386	-1,3073484386	593,9344757	1	20,5220855345	171124	0	0	0	0	13,8481553066	99157	0	0	6,7925506734	57010	4,9774464575	41776	0,5673259249	0	0,4977214912	0,4378663981	2,3683050049	0,2495712172	0	0	1,8751491055	3,28684176638e-06	0	0	0,0002242954	0	0,0006055828	0,0002338747	1212	0	0,3833333333
74	1195	0	0	0	0	0	0	0,7730041356	683	0	22,1407621866	67	1026	1	0	0	0	0	0,9001903518	79	30	0	0	0	0	0	0	0	8	0	44	5,2186120385	0	0	0	0	0	1,1523426057	0	0	2,9817726999	1,4924116857	254	6	22	0	2,2751963605	0	2,2751963605	63,9282889923	0	37,0174616588	308672	430,184686036	3893802	0	0	0	0	5,1669283094	42777	0	0	14,8374983881	124531	0,7471125463	1	0	3,5710025642	0,7432885012	0	0	0,5651756938	0	0	0,0004343106	0,0003201391	0,0001810995	0,0009626093	0,0004967913	0	1278,51020609	0	0,36
75	4865	0	0	5	0	5	0	1	462	1160,99866494	4,2250383206	33	1967	0	0	0	0	283	0,4475244512	172	120	18	2,7759737474	0	0	0	4	0	32	55	214	0	4,3418046016	5,7241585281	2,791357208	4,1146812783	0	1,0266554809	0	0	3,2309722595	0,4494670989	157	3	10	0	0,4590315684	0	0,4590315684	491,18115962	0	21,7418602748	167768	0	0	76,6255100667	676475	0	0	5,9471217872	45436	30,4962066981	216651	0	0	0,3550470507	0,8504061571	2,9671392181	0	3,3517131393	0,6054559202	1,8100085862	0,1419543179	0	0,002122039	0,004817072	3,8843774506e-05	0	0	0,0045096976	0,0005558117	192	1	0,77
76	73	9	0	5	9	14	0	0,1582316995	244	110,936349356	0	46	2177	1	5	0	0	0	0,7992146591	131	118	23	11,345352795	1,7198947028	3,8761239712	2	0	3	44	17	13	1,4677531624	0,0835465754	0	0	3,7290241076	0	1,4381642995	30	0,1974161454	0,4544365331	0	0	1	6	0	0	0	0	414,030461904	0	0	0	0	0	0	0	8,3611168735	59868	0	0	0	0	0	0	0,5796049349	0,0984258056	0	0,7805289041	3,8802797898	0	0,3391705235	0,0097719314	1,9296628332	0,0002347802	0,0006921179	0	0	0	0,0008024999	0	336	0	0,3733333333
77	1674	3	5	0	8	8	0	0,8593163121	445	430,735040377	22,5881173995	34	1902	0	3	0	0	223	2,1293812219	207	150	22	2,7720094191	9,8069558481	2,4387439978	3	5	6	53	20	12	0	3,6952632814	2,0455579663	0	178,901300517	0	0,8749636156	0	4,5553602968	0	0	202	4	9	1781	2,3591363438	3,3384850161	-0,9793486723	3970,01893716	1	0	0	58,5540996295	530000	16,3235567038	139761	0	0	21,7007519627	179663	0	0	0	0	0,0885680158	0	1,4570088037	0	0	1,9852235958	2,1745825161	0	2,9022858928	6,04811893259e-05	0	0,0004945325	0	0	0,000133952	0,0006716207	1260	0	0,2666666667
78	198	3	1	2	4	6	0,5243108574	0	195	0	1,8059666238	23	1388	1	0	1	206	516	0,6866551364	177	41	1	3,1927066961	4,4074893248	2,0079399413	13	1	0	38	0	75	0	5,0081655927	2,5325917949	0	0	0	0,70228589	19	3,5425822616	1,4299348338	0,2262603383	17	3	33	0	4,0603608788	4,6375799585	-0,5772190797	0	0	9,9729699602	83160	0	0	0	0	14,4648297944	103572	0	0	0	0	15,5693870978	130674	0,553509251	1	0	0	1,4610732454	0,5774503958	0	2,8399229351	1,0681309658	4,06007992806e-06	0,0011101944	0	0,0002410661	8,82618640812e-06	0	0	1674	0	0,5533333333
